n,b,sample_size,start,stop,treedist
124,123,25,1000,1100,7.338794e-01
124,123,25,1050,1150,7.202377e-01
124,123,25,1100,1200,6.583851e-01
124,123,25,1150,1250,6.583590e-01
124,123,25,1200,1300,6.583241e-01
124,123,25,1250,1350,6.582800e-01
124,123,25,1300,1400,6.582270e-01
124,123,25,1350,1450,6.657710e-01
124,123,25,1400,1500,6.585161e-01
124,123,25,1450,1550,6.585664e-01
124,123,25,1500,1600,6.779597e-01
125,124,25,900,1000,4.351023e+00
125,124,25,950,1050,2.768817e+00
125,124,25,1000,1100,2.733611e+00
125,124,25,1050,1150,2.423455e+00
125,124,25,1100,1200,2.239110e+00
125,124,25,1150,1250,2.242856e+00
125,124,25,1200,1300,2.246115e+00
125,124,25,1250,1350,2.248844e+00
125,124,25,1300,1400,2.252208e+00
125,124,25,1350,1450,2.398276e+00
125,124,25,1400,1500,2.409597e+00
125,124,25,1450,1550,2.412264e+00
125,124,25,1500,1600,2.027445e+00
126,125,25,900,1000,4.384598e-01
126,125,25,950,1050,4.574721e-01
126,125,25,1000,1100,4.193402e-01
126,125,25,1050,1150,4.563486e-01
126,125,25,1100,1200,4.426603e-01
126,125,25,1150,1250,4.426741e-01
126,125,25,1200,1300,4.426864e-01
126,125,25,1250,1350,4.426972e-01
126,125,25,1300,1400,4.427062e-01
126,125,25,1350,1450,4.647087e-01
126,125,25,1400,1500,4.671373e-01
126,125,25,1450,1550,4.670830e-01
126,125,25,1500,1600,4.671149e-01
127,126,25,900,1000,1.063907e+00
127,126,25,950,1050,6.046891e-01
127,126,25,1000,1100,6.261552e-01
127,126,25,1050,1150,7.132347e-01
127,126,25,1100,1200,6.401189e-01
127,126,25,1150,1250,6.397493e-01
127,126,25,1200,1300,6.393560e-01
127,126,25,1250,1350,6.390368e-01
127,126,25,1300,1400,6.386055e-01
127,126,25,1350,1450,5.357880e-01
127,126,25,1400,1500,5.313961e-01
127,126,25,1450,1550,5.307816e-01
127,126,25,1500,1600,4.956561e-01
128,127,25,900,1000,7.758341e-01
128,127,25,950,1050,7.082271e-01
128,127,25,1000,1100,8.808017e-01
128,127,25,1050,1150,7.920699e-01
128,127,25,1100,1200,6.133359e-01
128,127,25,1150,1250,6.136736e-01
128,127,25,1200,1300,6.140057e-01
128,127,25,1250,1350,6.143312e-01
128,127,25,1300,1400,6.146486e-01
128,127,25,1350,1450,6.801634e-01
128,127,25,1400,1500,6.799178e-01
128,127,25,1450,1550,6.798600e-01
128,127,25,1500,1600,7.056607e-01
129,128,25,900,1000,4.472975e-01
129,128,25,950,1050,4.259227e-01
129,128,25,1000,1100,3.629355e-01
129,128,25,1050,1150,4.302083e-01
129,128,25,1100,1200,3.942852e-01
129,128,25,1150,1250,3.943630e-01
129,128,25,1200,1300,3.944389e-01
129,128,25,1250,1350,3.945127e-01
129,128,25,1300,1400,3.945841e-01
129,128,25,1350,1450,4.739560e-01
129,128,25,1400,1500,4.765577e-01
129,128,25,1450,1550,4.764271e-01
129,128,25,1500,1600,4.799458e-01
130,129,25,900,1000,7.330229e-01
130,129,25,950,1050,6.761972e-01
130,129,25,1000,1100,5.877526e-01
130,129,25,1050,1150,5.427043e-01
130,129,25,1100,1200,5.130403e-01
130,129,25,1150,1250,5.128894e-01
130,129,25,1200,1300,5.127653e-01
130,129,25,1250,1350,5.126256e-01
130,129,25,1300,1400,5.125126e-01
130,129,25,1350,1450,5.340583e-01
130,129,25,1400,1500,5.309473e-01
130,129,25,1450,1550,5.309575e-01
130,129,25,1500,1600,5.132577e-01
131,130,25,900,1000,8.278783e-01
131,130,25,950,1050,6.777544e-01
131,130,25,1000,1100,6.473582e-01
131,130,25,1050,1150,6.574820e-01
131,130,25,1100,1200,6.991746e-01
131,130,25,1150,1250,6.995359e-01
131,130,25,1200,1300,6.999042e-01
131,130,25,1250,1350,7.002731e-01
131,130,25,1300,1400,7.254349e-01
131,130,25,1350,1450,7.093289e-01
131,130,25,1400,1500,7.075674e-01
131,130,25,1450,1550,7.077346e-01
131,130,25,1500,1600,7.998370e-01
132,131,25,900,1000,5.493938e-01
132,131,25,950,1050,4.938885e-01
132,131,25,1000,1100,4.677462e-01
132,131,25,1050,1150,4.803364e-01
132,131,25,1100,1200,4.486230e-01
132,131,25,1150,1250,4.486288e-01
132,131,25,1200,1300,4.486309e-01
132,131,25,1250,1350,4.486430e-01
132,131,25,1300,1400,4.486503e-01
132,131,25,1350,1450,4.531644e-01
132,131,25,1400,1500,4.564382e-01
132,131,25,1450,1550,4.564117e-01
132,131,25,1500,1600,4.815330e-01
133,132,25,900,1000,6.182131e-01
133,132,25,950,1050,5.390388e-01
133,132,25,1000,1100,5.304391e-01
133,132,25,1050,1150,4.658062e-01
133,132,25,1100,1200,4.933953e-01
133,132,25,1150,1250,4.933196e-01
133,132,25,1200,1300,4.932435e-01
133,132,25,1250,1350,4.931685e-01
133,132,25,1300,1400,4.930945e-01
133,132,25,1350,1450,5.196696e-01
133,132,25,1400,1500,5.256052e-01
133,132,25,1450,1550,5.255821e-01
133,132,25,1500,1600,5.372196e-01
134,133,25,900,1000,6.084316e-01
134,133,25,950,1050,6.413381e-01
134,133,25,1000,1100,4.813625e-01
134,133,25,1050,1150,3.849683e-01
134,133,25,1100,1200,3.615512e-01
134,133,25,1150,1250,3.614700e-01
134,133,25,1200,1300,3.613880e-01
134,133,25,1250,1350,3.613053e-01
134,133,25,1300,1400,3.612226e-01
134,133,25,1350,1450,4.089043e-01
134,133,25,1400,1500,4.063470e-01
134,133,25,1450,1550,4.061670e-01
134,133,25,1500,1600,4.281285e-01
135,134,25,900,1000,1.719917e+00
135,134,25,950,1050,1.288373e+00
135,134,25,1000,1100,1.228455e+00
135,134,25,1050,1150,1.020833e+00
135,134,25,1100,1200,1.037429e+00
135,134,25,1150,1250,1.037205e+00
135,134,25,1200,1300,1.036971e+00
135,134,25,1250,1350,1.036733e+00
135,134,25,1300,1400,1.036491e+00
135,134,25,1350,1450,9.494720e-01
135,134,25,1400,1500,1.016142e+00
135,134,25,1450,1550,1.015154e+00
135,134,25,1500,1600,8.843940e-01
136,135,25,900,1000,8.866021e-01
136,135,25,950,1050,1.070829e+00
136,135,25,1000,1100,1.004914e+00
136,135,25,1050,1150,8.967117e-01
136,135,25,1100,1200,9.077913e-01
136,135,25,1150,1250,9.079865e-01
136,135,25,1200,1300,9.407092e-01
136,135,25,1250,1350,9.409679e-01
136,135,25,1300,1400,9.412227e-01
136,135,25,1350,1450,9.748102e-01
136,135,25,1400,1500,9.751497e-01
136,135,25,1450,1550,9.755297e-01
136,135,25,1500,1600,1.038132e+00
137,136,25,900,1000,8.853154e-01
137,136,25,950,1050,7.362805e-01
137,136,25,1000,1100,7.174198e-01
137,136,25,1050,1150,5.953072e-01
137,136,25,1100,1200,5.622426e-01
137,136,25,1150,1250,5.625995e-01
137,136,25,1200,1300,5.629542e-01
137,136,25,1250,1350,5.633091e-01
137,136,25,1300,1400,5.636586e-01
137,136,25,1350,1450,5.435326e-01
137,136,25,1400,1500,5.364437e-01
137,136,25,1450,1550,5.368231e-01
137,136,25,1500,1600,5.345749e-01
138,137,25,900,1000,1.376061e+00
138,137,25,950,1050,1.288601e+00
138,137,25,1000,1100,1.117931e+00
138,137,25,1050,1150,1.022655e+00
138,137,25,1100,1200,9.639988e-01
138,137,25,1150,1250,9.640770e-01
138,137,25,1200,1300,9.641426e-01
138,137,25,1250,1350,9.641930e-01
138,137,25,1300,1400,9.642301e-01
138,137,25,1350,1450,9.283916e-01
138,137,25,1400,1500,9.330740e-01
138,137,25,1450,1550,9.322319e-01
138,137,25,1500,1600,8.089740e-01
139,138,25,900,1000,6.528946e-01
139,138,25,950,1050,6.437097e-01
139,138,25,1000,1100,6.695299e-01
139,138,25,1050,1150,7.245806e-01
139,138,25,1100,1200,6.802295e-01
139,138,25,1150,1250,6.811613e-01
139,138,25,1200,1300,6.784583e-01
139,138,25,1250,1350,6.794258e-01
139,138,25,1300,1400,6.803964e-01
139,138,25,1350,1450,7.237985e-01
139,138,25,1400,1500,7.189310e-01
139,138,25,1450,1550,7.199691e-01
139,138,25,1500,1600,6.516824e-01
140,139,25,900,1000,6.059927e-01
140,139,25,950,1050,4.360961e-01
140,139,25,1000,1100,4.058596e-01
140,139,25,1050,1150,3.979982e-01
140,139,25,1100,1200,4.150685e-01
140,139,25,1150,1250,4.150541e-01
140,139,25,1200,1300,4.150409e-01
140,139,25,1250,1350,4.150289e-01
140,139,25,1300,1400,4.150183e-01
140,139,25,1350,1450,4.426880e-01
140,139,25,1400,1500,4.490257e-01
140,139,25,1450,1550,4.489060e-01
140,139,25,1500,1600,4.551457e-01
141,140,25,900,1000,6.801696e-01
141,140,25,950,1050,7.345860e-01
141,140,25,1000,1100,6.139461e-01
141,140,25,1050,1150,7.903878e-01
141,140,25,1100,1200,7.190234e-01
141,140,25,1150,1250,7.196447e-01
141,140,25,1200,1300,7.202624e-01
141,140,25,1250,1350,7.208742e-01
141,140,25,1300,1400,7.214771e-01
141,140,25,1350,1450,6.907331e-01
141,140,25,1400,1500,7.044932e-01
141,140,25,1450,1550,7.052939e-01
141,140,25,1500,1600,7.756665e-01
142,141,25,900,1000,1.333332e+00
142,141,25,950,1050,1.257518e+00
142,141,25,1000,1100,1.149731e+00
142,141,25,1050,1150,1.108866e+00
142,141,25,1100,1200,7.018179e-01
142,141,25,1150,1250,7.016956e-01
142,141,25,1200,1300,7.015689e-01
142,141,25,1250,1350,7.014381e-01
142,141,25,1300,1400,7.013037e-01
142,141,25,1350,1450,6.315075e-01
142,141,25,1400,1500,6.183900e-01
142,141,25,1450,1550,6.183585e-01
142,141,25,1500,1600,6.098022e-01
143,142,25,900,1000,7.228109e-01
143,142,25,950,1050,7.122520e-01
143,142,25,1000,1100,6.642910e-01
143,142,25,1050,1150,6.733958e-01
143,142,25,1100,1200,6.748266e-01
143,142,25,1150,1250,6.751700e-01
143,142,25,1200,1300,6.755157e-01
143,142,25,1250,1350,6.758641e-01
143,142,25,1300,1400,6.762104e-01
143,142,25,1350,1450,7.025746e-01
143,142,25,1400,1500,6.963794e-01
143,142,25,1450,1550,6.967778e-01
143,142,25,1500,1600,6.722365e-01
144,143,25,900,1000,8.182376e-01
144,143,25,950,1050,7.779085e-01
144,143,25,1000,1100,6.819809e-01
144,143,25,1050,1150,8.812708e-01
144,143,25,1100,1200,5.689304e-01
144,143,25,1150,1250,5.700322e-01
144,143,25,1200,1300,5.711426e-01
144,143,25,1250,1350,5.722580e-01
144,143,25,1300,1400,5.733751e-01
144,143,25,1350,1450,5.792699e-01
144,143,25,1400,1500,5.724866e-01
144,143,25,1450,1550,5.733248e-01
144,143,25,1500,1600,5.651066e-01
145,144,25,900,1000,4.103316e-01
145,144,25,950,1050,4.242569e-01
145,144,25,1000,1100,4.652652e-01
145,144,25,1050,1150,3.933753e-01
145,144,25,1100,1200,4.008414e-01
145,144,25,1150,1250,4.005819e-01
145,144,25,1200,1300,4.003166e-01
145,144,25,1250,1350,4.000466e-01
145,144,25,1300,1400,3.997726e-01
145,144,25,1350,1450,3.527318e-01
145,144,25,1400,1500,3.482464e-01
145,144,25,1450,1550,3.480791e-01
145,144,25,1500,1600,3.706001e-01
146,145,25,900,1000,8.916647e-01
146,145,25,950,1050,8.327075e-01
146,145,25,1000,1100,7.083877e-01
146,145,25,1050,1150,7.271209e-01
146,145,25,1100,1200,6.239483e-01
146,145,25,1150,1250,6.247354e-01
146,145,25,1200,1300,6.255313e-01
146,145,25,1250,1350,6.263340e-01
146,145,25,1300,1400,6.271191e-01
146,145,25,1350,1450,6.897809e-01
146,145,25,1400,1500,6.567001e-01
146,145,25,1450,1550,6.575413e-01
146,145,25,1500,1600,6.748895e-01
147,146,25,900,1000,4.577413e-01
147,146,25,950,1050,3.762200e-01
147,146,25,1000,1100,3.882284e-01
147,146,25,1050,1150,3.979777e-01
147,146,25,1100,1200,4.219024e-01
147,146,25,1150,1250,4.220138e-01
147,146,25,1200,1300,4.221256e-01
147,146,25,1250,1350,4.222336e-01
147,146,25,1300,1400,4.223406e-01
147,146,25,1350,1450,4.149389e-01
147,146,25,1400,1500,4.110514e-01
147,146,25,1450,1550,4.112030e-01
147,146,25,1500,1600,4.476572e-01
148,147,25,900,1000,8.871137e-01
148,147,25,950,1050,1.373551e+00
148,147,25,1000,1100,1.664546e+00
148,147,25,1050,1150,9.926829e-01
148,147,25,1100,1200,1.265545e+00
148,147,25,1150,1250,1.263601e+00
148,147,25,1200,1300,1.261566e+00
148,147,25,1250,1350,1.259455e+00
148,147,25,1300,1400,1.257280e+00
148,147,25,1350,1450,1.168201e+00
148,147,25,1400,1500,1.111306e+00
148,147,25,1450,1550,1.109908e+00
148,147,25,1500,1600,1.154634e+00
149,148,25,900,1000,1.090303e+00
149,148,25,950,1050,1.079041e+00
149,148,25,1000,1100,1.001323e+00
149,148,25,1050,1150,8.976056e-01
149,148,25,1100,1200,7.206748e-01
149,148,25,1150,1250,7.210238e-01
149,148,25,1200,1300,7.213751e-01
149,148,25,1250,1350,7.217270e-01
149,148,25,1300,1400,7.220790e-01
149,148,25,1350,1450,7.474662e-01
149,148,25,1400,1500,7.149755e-01
149,148,25,1450,1550,7.152285e-01
149,148,25,1500,1600,8.262564e-01
150,149,25,900,1000,1.127132e+00
150,149,25,950,1050,8.069143e-01
150,149,25,1000,1100,7.722150e-01
150,149,25,1050,1150,7.547092e-01
150,149,25,1100,1200,6.609843e-01
150,149,25,1150,1250,6.614144e-01
150,149,25,1200,1300,6.618492e-01
150,149,25,1250,1350,6.622874e-01
150,149,25,1300,1400,6.627275e-01
150,149,25,1350,1450,7.370131e-01
150,149,25,1400,1500,7.318415e-01
150,149,25,1450,1550,7.324994e-01
150,149,25,1500,1600,6.465778e-01
151,150,25,900,1000,6.028106e-01
151,150,25,950,1050,5.843477e-01
151,150,25,1000,1100,4.987037e-01
151,150,25,1050,1150,4.734500e-01
151,150,25,1100,1200,4.906119e-01
151,150,25,1150,1250,4.759566e-01
151,150,25,1200,1300,4.758788e-01
151,150,25,1250,1350,4.758001e-01
151,150,25,1300,1400,4.757207e-01
151,150,25,1350,1450,4.652123e-01
151,150,25,1400,1500,4.680394e-01
151,150,25,1450,1550,4.983469e-01
151,150,25,1500,1600,4.976741e-01
152,151,25,900,1000,3.129890e-01
152,151,25,950,1050,3.322526e-01
152,151,25,1000,1100,3.284688e-01
152,151,25,1050,1150,2.908131e-01
152,151,25,1100,1200,3.045272e-01
152,151,25,1150,1250,3.045017e-01
152,151,25,1200,1300,3.044777e-01
152,151,25,1250,1350,3.044554e-01
152,151,25,1300,1400,3.044349e-01
152,151,25,1350,1450,3.156081e-01
152,151,25,1400,1500,3.181740e-01
152,151,25,1450,1550,3.181505e-01
152,151,25,1500,1600,3.333450e-01
153,152,25,900,1000,7.451979e-01
153,152,25,950,1050,8.088024e-01
153,152,25,1000,1100,6.813260e-01
153,152,25,1050,1150,7.291284e-01
153,152,25,1100,1200,6.330546e-01
153,152,25,1150,1250,6.335196e-01
153,152,25,1200,1300,6.339874e-01
153,152,25,1250,1350,6.344558e-01
153,152,25,1300,1400,6.349237e-01
153,152,25,1350,1450,5.659315e-01
153,152,25,1400,1500,5.397270e-01
153,152,25,1450,1550,5.398034e-01
153,152,25,1500,1600,7.233188e-01
154,153,25,900,1000,1.346854e+00
154,153,25,950,1050,1.139402e+00
154,153,25,1000,1100,9.791327e-01
154,153,25,1050,1150,8.680082e-01
154,153,25,1100,1200,6.229425e-01
154,153,25,1150,1250,6.231966e-01
154,153,25,1200,1300,6.235167e-01
154,153,25,1250,1350,6.129974e-01
154,153,25,1300,1400,6.133030e-01
154,153,25,1350,1450,6.370206e-01
154,153,25,1400,1500,6.232793e-01
154,153,25,1450,1550,6.234029e-01
154,153,25,1500,1600,6.238059e-01
155,154,25,900,1000,4.156275e-01
155,154,25,950,1050,3.763829e-01
155,154,25,1000,1100,3.199748e-01
155,154,25,1050,1150,2.861189e-01
155,154,25,1100,1200,3.206363e-01
155,154,25,1150,1250,3.206265e-01
155,154,25,1200,1300,3.206167e-01
155,154,25,1250,1350,3.206069e-01
155,154,25,1300,1400,3.205973e-01
155,154,25,1350,1450,3.344149e-01
155,154,25,1400,1500,3.336261e-01
155,154,25,1450,1550,3.335731e-01
155,154,25,1500,1600,3.379697e-01
156,155,25,900,1000,5.922089e-01
156,155,25,950,1050,5.634597e-01
156,155,25,1000,1100,5.629420e-01
156,155,25,1050,1150,4.667550e-01
156,155,25,1100,1200,4.098608e-01
156,155,25,1150,1250,4.098906e-01
156,155,25,1200,1300,4.099216e-01
156,155,25,1250,1350,4.099534e-01
156,155,25,1300,1400,4.099861e-01
156,155,25,1350,1450,3.981980e-01
156,155,25,1400,1500,3.978821e-01
156,155,25,1450,1550,3.979268e-01
156,155,25,1500,1600,4.264175e-01
157,156,25,900,1000,1.689279e+00
157,156,25,950,1050,1.479412e+00
157,156,25,1000,1100,1.439965e+00
157,156,25,1050,1150,9.965924e-01
157,156,25,1100,1200,8.116317e-01
157,156,25,1150,1250,8.109646e-01
157,156,25,1200,1300,8.102968e-01
157,156,25,1250,1350,8.096296e-01
157,156,25,1300,1400,8.089654e-01
157,156,25,1350,1450,7.766708e-01
157,156,25,1400,1500,7.441860e-01
157,156,25,1450,1550,7.440462e-01
157,156,25,1500,1600,7.737404e-01
158,157,25,900,1000,6.632509e-01
158,157,25,950,1050,8.996722e-01
158,157,25,1000,1100,8.249246e-01
158,157,25,1050,1150,5.917588e-01
158,157,25,1100,1200,5.821129e-01
158,157,25,1150,1250,5.824488e-01
158,157,25,1200,1300,5.827815e-01
158,157,25,1250,1350,5.831092e-01
158,157,25,1300,1400,5.834309e-01
158,157,25,1350,1450,5.933861e-01
158,157,25,1400,1500,5.932955e-01
158,157,25,1450,1550,5.936307e-01
158,157,25,1500,1600,5.677354e-01
159,158,25,900,1000,4.726123e-01
159,158,25,950,1050,4.113895e-01
159,158,25,1000,1100,4.405989e-01
159,158,25,1050,1150,4.691657e-01
159,158,25,1100,1200,4.332294e-01
159,158,25,1150,1250,4.329924e-01
159,158,25,1200,1300,4.327515e-01
159,158,25,1250,1350,4.325077e-01
159,158,25,1300,1400,4.322615e-01
159,158,25,1350,1450,4.426952e-01
159,158,25,1400,1500,4.459098e-01
159,158,25,1450,1550,4.456096e-01
159,158,25,1500,1600,4.754366e-01
160,159,25,900,1000,2.229972e+00
160,159,25,950,1050,1.670222e+00
160,159,25,1000,1100,1.742006e+00
160,159,25,1050,1150,9.839063e-01
160,159,25,1100,1200,7.957101e-01
160,159,25,1150,1250,7.950292e-01
160,159,25,1200,1300,7.943231e-01
160,159,25,1250,1350,7.935952e-01
160,159,25,1300,1400,7.928448e-01
160,159,25,1350,1450,8.281986e-01
160,159,25,1400,1500,8.172674e-01
160,159,25,1450,1550,8.162974e-01
160,159,25,1500,1600,8.141337e-01
161,160,25,900,1000,4.616072e-01
161,160,25,950,1050,3.800250e-01
161,160,25,1000,1100,3.612469e-01
161,160,25,1050,1150,3.548102e-01
161,160,25,1100,1200,3.484969e-01
161,160,25,1150,1250,3.485711e-01
161,160,25,1200,1300,3.486464e-01
161,160,25,1250,1350,3.487226e-01
161,160,25,1300,1400,3.487994e-01
161,160,25,1350,1450,3.590781e-01
161,160,25,1400,1500,3.516930e-01
161,160,25,1450,1550,3.517474e-01
161,160,25,1500,1600,3.465444e-01
162,161,25,900,1000,6.599138e-01
162,161,25,950,1050,5.868284e-01
162,161,25,1000,1100,5.799658e-01
162,161,25,1050,1150,5.351326e-01
162,161,25,1100,1200,4.729679e-01
162,161,25,1150,1250,4.729612e-01
162,161,25,1200,1300,4.729539e-01
162,161,25,1250,1350,4.729459e-01
162,161,25,1300,1400,4.729374e-01
162,161,25,1350,1450,4.983229e-01
162,161,25,1400,1500,4.965841e-01
162,161,25,1450,1550,4.966572e-01
162,161,25,1500,1600,4.971010e-01
163,162,25,900,1000,8.906272e-01
163,162,25,950,1050,7.932669e-01
163,162,25,1000,1100,6.581661e-01
163,162,25,1050,1150,5.685723e-01
163,162,25,1100,1200,6.617991e-01
163,162,25,1150,1250,6.619779e-01
163,162,25,1200,1300,6.621711e-01
163,162,25,1250,1350,6.623794e-01
163,162,25,1300,1400,6.625997e-01
163,162,25,1350,1450,6.668787e-01
163,162,25,1400,1500,6.667014e-01
163,162,25,1450,1550,6.668039e-01
163,162,25,1500,1600,6.686930e-01
164,163,25,900,1000,7.474850e-01
164,163,25,950,1050,6.779690e-01
164,163,25,1000,1100,6.049434e-01
164,163,25,1050,1150,6.393898e-01
164,163,25,1100,1200,5.892981e-01
164,163,25,1150,1250,5.895047e-01
164,163,25,1200,1300,5.897150e-01
164,163,25,1250,1350,5.899282e-01
164,163,25,1300,1400,5.901439e-01
164,163,25,1350,1450,6.164730e-01
164,163,25,1400,1500,6.154950e-01
164,163,25,1450,1550,6.156490e-01
164,163,25,1500,1600,5.972013e-01
165,164,25,900,1000,4.499865e-01
165,164,25,950,1050,3.877410e-01
165,164,25,1000,1100,3.788980e-01
165,164,25,1050,1150,3.670145e-01
165,164,25,1100,1200,3.808653e-01
165,164,25,1150,1250,3.806727e-01
165,164,25,1200,1300,3.804740e-01
165,164,25,1250,1350,3.802698e-01
165,164,25,1300,1400,3.800607e-01
165,164,25,1350,1450,3.666215e-01
165,164,25,1400,1500,3.386313e-01
165,164,25,1450,1550,3.386334e-01
165,164,25,1500,1600,3.749545e-01
166,165,25,900,1000,1.458804e+00
166,165,25,950,1050,1.342320e+00
166,165,25,1000,1100,1.062693e+00
166,165,25,1050,1150,8.596603e-01
166,165,25,1100,1200,7.460446e-01
166,165,25,1150,1250,7.471672e-01
166,165,25,1200,1300,7.483031e-01
166,165,25,1250,1350,7.494459e-01
166,165,25,1300,1400,7.505971e-01
166,165,25,1350,1450,8.128116e-01
166,165,25,1400,1500,8.174010e-01
166,165,25,1450,1550,8.187232e-01
166,165,25,1500,1600,8.223765e-01
167,166,25,900,1000,5.436760e-01
167,166,25,950,1050,4.662385e-01
167,166,25,1000,1100,4.418053e-01
167,166,25,1050,1150,3.722882e-01
167,166,25,1100,1200,3.617793e-01
167,166,25,1150,1250,3.618873e-01
167,166,25,1200,1300,3.619939e-01
167,166,25,1250,1350,3.620993e-01
167,166,25,1300,1400,3.622016e-01
167,166,25,1350,1450,3.772570e-01
167,166,25,1400,1500,3.720913e-01
167,166,25,1450,1550,3.722115e-01
167,166,25,1500,1600,3.658134e-01
168,167,25,900,1000,5.241689e-01
168,167,25,950,1050,5.436351e-01
168,167,25,1000,1100,5.437579e-01
168,167,25,1050,1150,5.395711e-01
168,167,25,1100,1200,4.986246e-01
168,167,25,1150,1250,4.989249e-01
168,167,25,1200,1300,4.992301e-01
168,167,25,1250,1350,4.995393e-01
168,167,25,1300,1400,4.998517e-01
168,167,25,1350,1450,5.039393e-01
168,167,25,1400,1500,5.020740e-01
168,167,25,1450,1550,5.023546e-01
168,167,25,1500,1600,5.413292e-01
169,168,25,900,1000,6.483283e-01
169,168,25,950,1050,6.005348e-01
169,168,25,1000,1100,5.834733e-01
169,168,25,1050,1150,5.081758e-01
169,168,25,1100,1200,5.420954e-01
169,168,25,1150,1250,5.425251e-01
169,168,25,1200,1300,5.429750e-01
169,168,25,1250,1350,5.434449e-01
169,168,25,1300,1400,5.439332e-01
169,168,25,1350,1450,5.220918e-01
169,168,25,1400,1500,5.230050e-01
169,168,25,1450,1550,5.235106e-01
169,168,25,1500,1600,5.346689e-01
170,169,25,900,1000,5.602832e-01
170,169,25,950,1050,5.145669e-01
170,169,25,1000,1100,5.387331e-01
170,169,25,1050,1150,5.234573e-01
170,169,25,1100,1200,5.185211e-01
170,169,25,1150,1250,5.184492e-01
170,169,25,1200,1300,5.183772e-01
170,169,25,1250,1350,5.183053e-01
170,169,25,1300,1400,5.182337e-01
170,169,25,1350,1450,5.094895e-01
170,169,25,1400,1500,5.111460e-01
170,169,25,1450,1550,5.109916e-01
170,169,25,1500,1600,5.098057e-01
171,170,25,900,1000,2.903190e+00
171,170,25,950,1050,2.575255e+00
171,170,25,1000,1100,2.252548e+00
171,170,25,1050,1150,1.481694e+00
171,170,25,1100,1200,1.208084e+00
171,170,25,1150,1250,1.211271e+00
171,170,25,1200,1300,1.214490e+00
171,170,25,1250,1350,1.217730e+00
171,170,25,1300,1400,1.220979e+00
171,170,25,1350,1450,1.125048e+00
171,170,25,1400,1500,1.109720e+00
171,170,25,1450,1550,1.113300e+00
171,170,25,1500,1600,1.048960e+00
172,171,25,900,1000,7.586658e-01
172,171,25,950,1050,6.671702e-01
172,171,25,1000,1100,8.175198e-01
172,171,25,1050,1150,7.378072e-01
172,171,25,1100,1200,8.410142e-01
172,171,25,1150,1250,8.417233e-01
172,171,25,1200,1300,8.424244e-01
172,171,25,1250,1350,8.434135e-01
172,171,25,1300,1400,8.440896e-01
172,171,25,1350,1450,7.753454e-01
172,171,25,1400,1500,9.274957e-01
172,171,25,1450,1550,9.286586e-01
172,171,25,1500,1600,8.239955e-01
173,172,25,900,1000,6.759080e-01
173,172,25,950,1050,7.172562e-01
173,172,25,1000,1100,7.271618e-01
173,172,25,1050,1150,6.237206e-01
173,172,25,1100,1200,6.926839e-01
173,172,25,1150,1250,6.935692e-01
173,172,25,1200,1300,6.944884e-01
173,172,25,1250,1350,6.954394e-01
173,172,25,1300,1400,6.964143e-01
173,172,25,1350,1450,7.504110e-01
173,172,25,1400,1500,7.610399e-01
173,172,25,1450,1550,7.641648e-01
173,172,25,1500,1600,6.998473e-01
174,173,25,900,1000,1.126145e+00
174,173,25,950,1050,1.112822e+00
174,173,25,1000,1100,4.848863e-01
174,173,25,1050,1150,1.118935e+00
174,173,25,1100,1200,1.113339e+00
174,173,25,1150,1250,1.113346e+00
174,173,25,1200,1300,1.113353e+00
174,173,25,1250,1350,1.113360e+00
174,173,25,1300,1400,1.113367e+00
174,173,25,1350,1450,4.883381e-01
174,173,25,1400,1500,4.879426e-01
174,173,25,1450,1550,4.879026e-01
174,173,25,1500,1600,1.127639e+00
175,174,25,900,1000,5.675191e-01
175,174,25,950,1050,4.531041e-01
175,174,25,1000,1100,5.589126e-01
175,174,25,1050,1150,5.193158e-01
175,174,25,1100,1200,4.285721e-01
175,174,25,1150,1250,4.287820e-01
175,174,25,1200,1300,4.289974e-01
175,174,25,1250,1350,4.292124e-01
175,174,25,1300,1400,4.294289e-01
175,174,25,1350,1450,4.182019e-01
175,174,25,1400,1500,4.129788e-01
175,174,25,1450,1550,4.132343e-01
175,174,25,1500,1600,3.858536e-01
176,175,25,900,1000,4.871382e-01
176,175,25,950,1050,3.750023e-01
176,175,25,1000,1100,4.751403e-01
176,175,25,1050,1150,4.227226e-01
176,175,25,1100,1200,3.917694e-01
176,175,25,1150,1250,3.919212e-01
176,175,25,1200,1300,3.920770e-01
176,175,25,1250,1350,3.922363e-01
176,175,25,1300,1400,3.923986e-01
176,175,25,1350,1450,4.251220e-01
176,175,25,1400,1500,4.247285e-01
176,175,25,1450,1550,4.250539e-01
176,175,25,1500,1600,4.185584e-01
177,176,25,900,1000,5.830910e-01
177,176,25,950,1050,5.826320e-01
177,176,25,1000,1100,6.319317e-01
177,176,25,1050,1150,6.214032e-01
177,176,25,1100,1200,4.827886e-01
177,176,25,1150,1250,4.823384e-01
177,176,25,1200,1300,4.818981e-01
177,176,25,1250,1350,4.814639e-01
177,176,25,1300,1400,4.810374e-01
177,176,25,1350,1450,4.925213e-01
177,176,25,1400,1500,4.932298e-01
177,176,25,1450,1550,4.930708e-01
177,176,25,1500,1600,5.042322e-01
178,177,25,900,1000,7.175904e-01
178,177,25,950,1050,5.054251e-01
178,177,25,1000,1100,5.580724e-01
178,177,25,1050,1150,5.136557e-01
